TimeStamp,UnixTime,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,QuestionKey,Elements
2023-02-15 18:23:22,1676465602.4928775,1.0270093892384105,0.5960003921192053,0.7679373374503311,1.1243948455298014,0.5957429000993377,0.24730912557284768,0.25737315271423844,0.7979541956291392,0.7555737181125828,0.28144678256291394,0.36365407454966886,0.9313923128476821,0.26226262019867547,-0.22546397221854306,-0.28780649754966886,0.36018934579470196,-0.2415739961258278,-0.7620659216225165,-0.9660058653642384,-0.2816809590728477,840.8583800331126,855.0263139735099,853.0556920529801,846.0751238079471,847.2985921854305,-0.1915653051919495,0.029104270682429635,0.9881630196476614,2.6328757582910804,2.042604155887831,5.340049187868636,1.0,1.0,1.0,1.0,1.0,73.58,,
2023-02-15 18:23:23,1676465603.48942,0.8938648931666667,0.15621648863333334,0.11559444231333332,0.8228492801333334,0.38101667100000003,-0.12449941506666666,-0.11136995993,0.5229405607666666,0.7100673330333334,0.07931299367333333,0.015316675673333332,0.8338817726666666,0.37836135406666666,-0.1798474545,-0.22478809596666668,0.3461631095,-0.23707293136666668,-0.7205620956,-0.8088519629333334,-0.2205598848666667,837.1765517666666,852.6141567,855.3742330666666,852.5402885,850.0918162666667,-0.19994160970052083,0.0517431640625,0.9875994873046875,-1.0839126586914063,3.008891296386719,4.682649230957031,1.0,1.0,1.0,1.0,1.0,73.58,,
2023-02-15 18:23:24,1676465604.490173,0.7834274934640523,0.23996403879084965,0.4175994925816993,0.9009651634640523,0.3941850163398693,0.05452301083333333,0.20174412102941175,0.5869068100653595,0.6774214828431373,0.363847594379085,0.159531213822549,0.8847310320261438,0.48297321398692805,-0.14458465156209152,-0.28308127673202615,0.373207819248366,-0.34155508973856213,-0.7724502362418301,-0.7176913448366012,-0.199893051372549,838.2045260130719,848.9625020915033,849.7973332679738,849.9408605228758,852.4414017320262,-0.19410456239787582,0.04196186938316993,0.9882411582797181,-0.77372731726154,2.7043072070950775,4.195539187761693,1.0,1.0,1.0,1.0,1.0,73.58,,
2023-02-15 18:23:25,1676465605.4956667,0.40029005099678455,0.1814679038971061,0.4981258213504823,0.6876840108360128,0.19856052469453375,0.04932345466237942,0.27730041102893893,0.41522444540192927,0.5765242778778135,0.35611182051446943,0.17381149891961414,0.7422211064308682,0.1358081360258521,-0.15137964694533762,-0.36698428273311895,0.2021226779356913,-0.488714191511254,-0.7694450794533761,-0.7855253920257235,-0.2843871881672026,824.5445984565916,849.2490216720257,851.2325761414791,836.7037653054663,851.6251464951769,-0.19711372400020097,0.03578661952371383,0.987527632636656,-0.6842840752800945,2.855611230782757,4.307650354514168,1.0,1.0,1.0,1.0,1.0,73.58,,
2023-02-15 18:23:26,1676465606.4831376,0.2034210289932886,-0.0742622948557047,-0.08304491631879195,0.35762505251677856,0.0591337265385906,-0.24862827093959733,-0.052816830751677854,0.2972550522147651,0.4490575370469798,0.07247026355704698,-0.012416738719463086,0.4692948895302013,0.00894347684899329,-0.28871995127516775,-0.4291768995302014,0.1025019708590604,-0.367167861442953,-0.7845834891610738,-0.815274175033557,-0.4406965023154362,838.36566,852.9401060067114,853.831151442953,860.6647460067113,848.560611409396,-0.1992590987442324,0.036709164613045304,0.9871142086566694,-0.38723836809196727,2.5467057196085885,3.966797182223941,1.0,1.0,1.0,1.0,1.0,73.58,,
2023-02-15 18:23:27,1676465607.4755795,0.2996835413576159,0.33818508328013247,0.3661574223509934,0.4726159334933775,0.2492955354370861,0.1787371960794702,0.3143531096556291,0.6578253060596027,0.40993490407284766,0.4325448677814569,0.3550628752980132,0.5940203999006622,-0.032455450628430464,-0.2718236799337748,-0.3227523133708609,0.031071185828807947,-0.2826785291721854,-0.8671947505960266,-0.7936280925827816,-0.23016169867549668,842.7636230794701,854.8995659271524,849.8189078145696,849.6441280794702,849.9403199668874,-0.19265484336196192,0.03631975792891142,0.9886304842715232,-0.4310057179027835,2.483636717133175,3.8722926259830297,1.0,1.0,1.0,1.0,1.0,73.58,,
2023-02-15 18:23:28,1676465608.4876332,0.20537157376175547,0.6684432941692791,0.8040842404075236,0.5241279029467084,0.24861932272727272,0.3402579791285267,0.5732855590909091,0.6083642802821316,0.4707836889655172,0.4662914394984326,0.39539458924764886,0.6889679384012539,0.008276884623034482,-0.20181053721003134,-0.06324712132288401,0.18627096642633229,-0.4059798009717868,-0.9261902164576802,-0.8069851013166145,-0.20394287144200626,839.6816942633228,852.8419815987461,855.1155705956113,851.8416026959248,851.4209886206896,-0.1916968844901058,0.03721939134747257,0.9890578697467672,-0.533970560773413,2.59939737828174,4.291944832637392,1.0,1.0,1.0,1.0,1.0,73.58,,
2023-02-15 18:23:29,1676465609.5143657,0.29718412126213595,0.04104715732038835,-0.11903937362459548,0.1164416586699029,0.13813649362459549,-0.30744955172815536,-0.08540670161165048,0.16413020893203883,0.4987850401294498,0.07302884821035599,0.005248054055016182,0.5325520265372169,0.07784439874757282,-0.1624972016828479,-0.266910005987055,0.10624613491262136,-0.37087495310679613,-0.8452439735598707,-0.8942825881877022,-0.4108575844660194,841.404741197411,852.7676378640778,850.6186720711974,847.9689836893205,854.6766731067961,-0.19106334698624594,0.03573677532109628,0.9889186624570186,-0.4695386176742011,2.6389013987914645,4.131238128760872,1.0,1.0,1.0,1.0,1.0,73.58,,
2023-02-15 18:23:30,1676465610.5156324,0.2881549463907285,0.3470678130761589,0.5234068962582781,0.09871547379139073,0.02180603251125828,0.09470272632450331,0.11918245317880795,0.1551911799834437,0.4227654024503311,0.07984047870860927,0.04195197843609271,0.4605399901655629,0.21774261609271522,-0.21593300092715229,-0.23361538754966887,0.12949216503642383,-0.3734955282119205,-0.8290092388410596,-0.8673562316887418,-0.4836806367218543,840.072531357616,852.5286813907285,850.3379115231788,848.9783612913907,848.5874386754967,-0.1902704302048841,0.03425870983805877,0.9888087392642798,-0.485992431640625,2.6839260076055464,3.909107233514849,1.0,1.0,1.0,1.0,1.0,73.5569536423841,,
2023-02-15 18:23:31,1676465611.5095973,0.4329871982142857,0.6581536533116883,0.7478174944155844,0.24204584204545457,-0.060307050789285714,0.3461894380194805,0.3511614522077922,0.1557067449383117,0.5059115549675325,0.3479925914318182,0.4814469396103896,0.6259017866233766,0.24009574944805195,-0.2998339234415584,-0.19479274665584415,0.2344322981168831,-0.4306874965584416,-0.9001719660714286,-0.7361390732142857,-0.49820694857142855,844.9345857142857,855.468335487013,847.154629025974,849.9869139285714,849.3877536363636,-0.18762444830560066,0.03370408887987013,0.9902409144810268,-0.3930421309037642,2.485018643465909,4.098236777565696,1.0,1.0,1.0,1.0,1.0,73.55,,
2023-02-15 18:23:32,1676465612.4999661,0.45613104141891886,0.7774777416554054,0.75860792,0.4834513249324325,0.02301349729425676,0.3977181614864865,0.4675254193581081,0.3168611022297297,0.5270491570608108,0.5079725562499999,0.6242764165878378,0.8287053866216216,0.3731474360810811,-0.24120263429054054,-0.18151730469594593,0.2583122587162162,-0.3404789547972973,-0.871694297027027,-0.8075896591891892,-0.36882672398648647,838.4028792905406,854.4819767567567,855.0863718243243,847.6212734459459,850.831102027027,-0.18587432036528717,0.034416817330025336,0.9902947915566934,-0.46272844881624786,2.7041285746806376,4.191002716889253,1.0,1.0,1.0,1.0,1.0,73.55,,
2023-02-15 18:23:33,1676465613.490304,0.2630809737540453,-0.04056501836893203,0.6985829368608415,0.5721242963430421,0.15736004362135925,0.006802805414239481,0.40621304210355985,-0.02324954395469256,0.28006462692556633,0.140489114605178,0.34944626333333334,0.8183563728802589,0.33202190954692556,-0.3049193173462783,-0.15546300990291262,0.27886144932038837,-0.27763352045307443,-0.8442720926213593,-0.8418093168932038,-0.46758015323624597,847.5647540776699,853.29183789644,856.4618165372167,855.3221414563108,851.7922615857605,-0.18623584142394822,0.034297214742617314,0.9902339799504449,-0.47866080571146846,2.7335108290984023,4.141787927127579,1.0,1.0,1.0,1.0,1.0,73.55,,
2023-02-15 18:23:34,1676465614.496275,0.1400007033112583,0.08576637981456954,0.8004041371523178,0.6430774415894039,0.23736138589403974,-0.06680320274900661,0.27892359950331125,-0.012160491390728485,0.25548822192052983,0.13859123367615894,0.24276672667549673,0.796442290231788,0.24109178956953642,-0.23329790682119206,-0.14927401501324503,0.2993455525496689,-0.2985919570860927,-0.9520171846026491,-0.8261742757947019,-0.5125169154966888,847.7882432781457,857.0182861258278,852.6487603311258,851.769519205298,853.065035397351,-0.18532476362013658,0.0321764409147351,0.9911058438534768,-0.5339727338576159,2.4895785502250622,4.018214143664632,1.0,1.0,1.0,1.0,1.0,73.55,,
2023-02-15 18:23:35,1676465615.4989605,0.4496264747213115,0.6028651236393443,0.8960835526885245,0.7822091894754098,0.3452065745573771,0.2172955285245902,0.38776855583606556,0.6600252018360656,0.37895432691803277,0.30564800281967214,0.3157021550163934,0.6956317,0.12703030447868852,-0.18215113904918032,-0.09423115755737706,0.3790851146229508,-0.3878434413442623,-0.893285277442623,-0.9708833285245901,-0.27582104232786886,845.135288590164,854.1252583278689,856.065930852459,849.7049149180328,850.1884315409836,-0.1820548636014344,0.03109010790215164,0.9909203701331967,-0.45047147156762296,2.5501548892161887,4.080056612608863,1.0,1.0,1.0,1.0,1.0,73.55,,
2023-02-15 18:23:36,1676465616.4928136,0.5571686368167202,0.34880922160771705,0.3211531428938907,0.41449939366559485,0.3549997520257235,0.08399145000160771,0.011350344823151124,0.423918755659164,0.41137564816720257,0.32176798749196145,0.193775221414791,0.4975053780707396,0.08803899238263665,-0.2638547126688103,-0.1601663432475884,0.1880395488102894,-0.3592848652733119,-0.7639766339228296,-1.0307354962700965,-0.22577662617363342,846.3093099035369,855.5106375241157,856.3087260128617,851.0926541800643,850.9812332154341,-0.17870269481008844,0.031026858608822348,0.9910992686771504,-0.46223974687876807,2.62231563065213,4.117893329387309,1.0,1.0,1.0,1.0,1.0,73.55,,
2023-02-15 18:23:37,1676465617.506729,0.3864154590522876,0.5898875533986928,0.21643686705882353,0.022348293492156862,0.3548273048366013,0.08028569723202614,-0.16371751401960785,0.304615740751634,0.4004484216013072,0.3689487381699347,0.00886765598366013,0.43261413375817,0.08959143450653595,-0.2275086079738562,-0.3403428366013072,0.1641702892843137,-0.45679683839869284,-0.6825986681699346,-0.9762230665032681,-0.2607946353594771,839.9505557189542,852.0358330392157,855.8663097385621,851.9937017973856,853.7502677777778,-0.1767221089282067,0.03157811383016748,0.9918795317606209,-0.3703462687972324,2.5159943025875715,4.303952884050756,1.0,1.0,1.0,1.0,1.0,73.55,,
2023-02-15 18:23:38,1676465618.516497,0.8646099484193549,0.25944989359129034,0.23916211212903224,0.2591067821935484,0.3326026682903226,-0.06648993673870968,-0.16809003106451614,0.2206290760967742,0.4140604068387097,0.2445336753483871,-0.10126555251290323,0.31368556451612906,0.007689659467096774,-0.2172270153548387,-0.295847878,0.04246350771096774,-0.4880903910645162,-0.6946178197096774,-0.8313809832258064,-0.5831216655483871,852.9607671935483,852.110711967742,858.8552483225807,853.2246198387097,849.3213945483872,-0.17051312846522176,0.03726412865423387,0.9929439421622984,-0.16002778084047378,1.9670754709551412,5.5409649264427925,1.0,1.0,1.0,1.0,1.0,73.55,,
2023-02-15 18:23:39,1676465619.503188,1.047518987878788,0.0541534498989899,0.36543060506397307,0.4819701003030303,0.15474662047138046,0.16237453123569023,-0.07540345712794613,0.08983030438720538,0.33791137808080807,0.3861326966329966,0.22432223982154884,0.3115871822895623,0.053616475077104375,-0.2734706858249158,-0.22055437272727274,0.21704069104377105,-0.44155464276094275,-0.8271824382154882,-0.7444819321212122,-0.45452948818181815,851.147737946128,856.4875803703704,856.4740135690236,851.3281738720539,854.957263097643,-0.1542037809738005,0.04530390986689815,0.9960616911300505,-0.7225314053622159,2.442020711674032,5.738335811730587,1.0,1.0,1.0,1.0,1.0,73.55,,
2023-02-15 18:23:40,1676465620.5102682,0.7754925398013245,0.3964647367880795,0.5547901759271523,0.620375628807947,0.25199580225165563,0.3642912797682119,-0.036433652602649004,0.27824434807947024,0.4719531631456954,0.5013166453642385,0.3906850790066225,0.568123982615894,0.029457375213576158,-0.21896363857615894,-0.24716900566225167,0.07923981704072848,-0.46252580668874177,-0.8429409533112583,-0.9517420228476822,-0.44314029615894035,846.8916578145695,855.6707395695364,853.4839704966887,850.3339147350993,850.5046898344372,-0.1672120757450331,0.045560521005794705,0.9934005232046772,0.5065907863591681,4.840638116495499,1.5981302829767694,1.0,1.0,1.0,1.0,1.0,73.53384105960265,,
2023-02-15 18:23:41,1676465621.501672,1.146540592356688,0.3670291836942675,0.7863193925796178,1.1441155144904458,0.9836277767515923,0.19297641882165603,0.4517827623566879,1.1756686495541402,1.1236852824840764,0.16223239831528663,0.4766196415286624,1.2718020305732483,0.1401946802643312,-0.26480963340764335,-0.15695465181528662,0.2022919625477707,-0.37009063496815287,-0.8257022820700637,-0.9538682697770701,-0.498680312388535,845.4378060191083,854.6282125477708,853.0768031528662,849.7686670063695,850.8286056369426,-0.20088788658190684,0.05260841709792994,0.98614501953125,-0.5702374695212977,2.854020914454369,4.492941692376593,1.0,1.0,1.0,1.0,1.0,73.53,,
2023-02-15 18:23:42,1676465622.519276,1.0875671939935065,0.4836544373701299,0.6444087895454546,0.8713032827272726,0.7928179906818182,0.08532298268993507,0.4948750519480519,0.8935810132792207,0.9548423276623376,0.24993673649350648,0.4096657444480519,1.0372088618181818,0.2338704713961039,-0.2825401753896104,-0.23240086545454547,0.30198063090909094,-0.2503184004220779,-0.7840358713636364,-0.9949895587987013,-0.3360360007467532,848.9089461363636,856.9217643181818,854.4583912337662,850.3375180194805,851.9165334090909,-0.20123350465452516,0.05303301130022321,0.9861503700157265,-0.49373626708984375,2.609891024502841,4.288822520862926,1.0,1.0,1.0,1.0,1.0,73.53,,
2023-02-15 18:23:43,1676465623.5207245,0.9269037358360657,0.2982724127213115,0.39630218524590166,0.39485225816393443,0.25429941127868855,-0.05257366538032787,0.09621357587868852,0.14357753161967213,0.5949735446557377,0.38794076232786884,0.2651033299672131,0.5614176659344262,0.2185990393114754,-0.21490538878032786,-0.2628600239016394,0.25194052272131146,-0.2216500126557377,-0.7677105939016394,-0.9771917957377049,-0.2635495124262295,848.1169701311476,855.7924639016394,856.4807501311475,854.6338755409836,851.2360509508197,-0.20138179591444672,0.055012887423155736,0.9857415871542008,-0.48417838675076846,2.910095715131916,4.4442138671875,1.0,1.0,1.0,1.0,1.0,73.53,,
2023-02-15 18:23:44,1676465624.4966006,0.6100078870486112,0.46818140371527783,0.2568800898020833,0.2765757389583333,0.24538860576388888,-0.05877089486041667,-0.2271429333611111,-0.04245986503125,0.5890579834027778,0.3396060811805556,0.0065333405138888875,0.5211056631944444,0.21587767857638887,-0.06647580426041667,-0.3013043079166666,0.14732159694444447,-0.4565201927777778,-0.7839740831944444,-0.8813721116319444,-0.30373995555555555,848.2720230208333,858.6558773263889,856.8356930208333,853.5422977430555,850.5608945833333,-0.2086493174235026,0.04972267150878906,0.9846479627821181,-1.1696269777086046,3.033324877421061,5.53439458211263,1.0,1.0,1.0,1.0,1.0,73.53,,
2023-02-15 18:23:45,1676465625.4903026,0.43762609522292995,0.13312292525213376,-0.06466263581050956,0.24049233181528662,0.22273383328025478,-0.027389300383439487,-0.06641868729299363,0.09067289118789809,0.6038477389490446,0.3023022428025478,0.018416932407643312,0.5879124788535033,0.15347847330891717,-0.2623373451910828,-0.2860325855095541,0.11149658920700636,-0.5165524296496816,-0.9002959304140128,-0.8110869612101911,-0.2276970700318471,844.037815923567,852.6790057643312,855.333983312102,852.3030244904459,849.0462126114649,-0.2083681920531449,0.046559522106389334,0.9851253047870223,-0.5411636449728802,2.604381294007514,4.388314022380076,1.0,1.0,1.0,1.0,1.0,73.53,,
2023-02-15 18:23:46,1676465626.4904237,0.3898669468543046,0.30343685188079467,0.21298795534437087,0.25941375149006624,0.19767655294701986,-0.2242667023675497,-0.02500699749337748,0.4072849712913907,0.5966392629470199,0.254533334602649,0.2583921909867549,0.6961016322847683,0.15270493642384106,-0.33392725927152317,-0.2349189981125828,0.1504153587615894,-0.46598952678807953,-0.9198848528145696,-0.8137884250331126,-0.350749642384106,848.4540117880795,858.2657696026489,850.8996160596026,851.0303689403974,848.9236546357616,-0.20612138154490894,0.045713715205918874,0.9851947304428808,-0.4946328472617446,2.340983207652111,3.625756067945468,1.0,1.0,1.0,1.0,1.0,73.53,,
2023-02-15 18:23:47,1676465627.4968493,0.795441365673077,1.0327140741346155,0.9694527888782051,0.5009763578525641,0.5102289434294871,0.4073718079807692,0.39812901615384616,0.55008883,0.7144374544551282,0.5209581539423077,0.6896524463461539,0.7454951136538462,0.22320429753205126,-0.16118421258333335,-0.12748245059294872,0.29036802044871796,-0.3321850630769231,-0.9894621688461538,-0.7835291629166666,-0.30870108375,845.2989089743589,850.6106145192308,857.5986154807691,851.2976627884616,852.2249231730768,-0.20425317226312098,0.044597723545172274,0.9855608817858573,-0.348510253123748,2.900521694085537,4.252625489846254,1.0,1.0,1.0,1.0,1.0,73.53,,
2023-02-15 18:23:48,1676465628.4965427,1.082945807236842,0.8354774125657896,0.78988694625,0.6575185317105263,0.9822277917763159,0.639006804243421,0.45435398914473685,0.6861217848355263,0.9367813600986842,0.49508803328947365,0.6033844115460527,0.6895544736842105,0.21523046552631578,-0.07275612516118421,-0.19671111625,0.20209557157894736,-0.33797683184210525,-0.9258018226644736,-0.765886703125,-0.2704121477302632,846.1154090460526,854.7015310855263,850.7464521381579,847.2791337499999,850.0439805921053,-0.2053983587967722,0.044575942190069905,0.9849931817305716,-0.5158504686857525,2.5855486016524467,4.032728797511051,1.0,1.0,1.0,1.0,1.0,73.53,,
2023-02-15 18:23:49,1676465629.5021157,0.5452547597019867,0.6766484611258279,0.6984038722516556,0.5615293171192053,0.43279747374172184,0.46151980026490064,0.35537189788079465,0.6266295361258278,0.6409605520860928,0.5711678681788079,0.4259798677483444,0.4349827713245033,0.20493548493377484,-0.10853693963576158,-0.09006984167549668,0.25586987788079474,-0.3712852047682119,-0.7252692710927152,-0.764933719370861,-0.3519062235099338,846.1084807284768,852.9209343377483,852.7915166887417,850.1044263245033,851.9709866887417,-0.2068829062758692,0.04374401774627484,0.9851254090568088,-0.436576186426428,2.877629766401076,4.216200973813897,1.0,1.0,1.0,1.0,1.0,73.53,,
2023-02-15 18:23:50,1676465630.4917574,0.095610264,0.3223243836721312,0.529805958262295,0.16066741604557377,0.04599296537868853,0.14217544172459018,0.2531484718360656,0.11879451447540984,0.4748623499344262,0.36468999360655735,0.25402477609836066,0.2531869632918033,0.27819060275409835,-0.10208113019016393,-0.13751531171803277,0.1727817890819672,-0.40463128468852455,-0.7986201681967213,-0.7761951048196721,-0.4056894657704918,845.452345704918,852.2823469836065,853.9640852786885,849.9162907868853,850.9242746885245,-0.2080838563012295,0.04530889792520492,0.9849651399205943,-0.348296618852459,2.6972150958952357,4.197185078605276,1.0,1.0,1.0,1.0,1.0,73.52173770491802,,
2023-02-15 18:23:51,1676465631.501364,-0.09775588500655738,0.1159068498852459,0.15101444143081968,0.08616757391999999,0.22102017459999998,-0.0699859658819672,-0.2725272151540984,0.07134637687213115,0.39338458583606556,0.18906206006557377,-0.018490375563934423,0.38435854170491807,0.16718245540983606,-0.2691318149180328,-0.34931647406557376,0.10168596233114754,-0.4682337009508196,-0.8940184015737704,-0.8816309737049179,-0.4280749919344262,847.5449446229509,853.7051560983607,855.4344500655737,851.5042336393443,849.9915907868852,-0.20933777856045083,0.04760361968493852,0.984248327036373,-0.381194568071209,2.5941087066150104,4.21331536965292,1.0,1.0,1.0,1.0,1.0,73.52,,
2023-02-15 18:23:52,1676465632.490741,-0.09026531229773463,0.011180909186084144,-0.17249377797734627,0.19062811240776698,0.4882819516828479,-0.05830062836957929,-0.19878370352427183,0.2826082969579288,0.42320574601941746,0.11746231812944982,-0.0885165318802589,0.4297349046278317,0.14730294221682846,-0.2822078864724919,-0.3765086948220065,0.06368870335922329,-0.4163730446278317,-0.7417913566343043,-0.7961107630420712,-0.3211510396116505,849.7424018122978,857.0147062459547,853.6947679935275,853.3061809708738,849.1895151456309,-0.20735282033778318,0.046031766724817964,0.9842914470191141,-0.6037097918562905,2.685456013602346,3.80893694930092,1.0,1.0,1.0,1.0,1.0,73.52,,
